Record_ID,Date,Day,Area,Route,Transport_Mode,Hour,Minute,Time_Band,Passenger_Count,Delay_Minutes,Service_Frequency_Per_Hour,Distance_km,Occupancy_Rate,CO2_Reduction_kg,Satisfaction_Score
5536,2025-10-06,Monday,South,R023,Cycling,10,0,Morning Peak,376,4.1,12,2.6,0.32,33.8,72.0
556,2025-10-06,Monday,South,R076,Metro,11,45,Midday,1546,2.1,14,19.8,0.88,247.4,78.3
2100,2025-10-06,Monday,East,R019,Bus,11,45,Midday,827,4.7,12,5.9,0.68,99.2,76.9
3052,2025-10-06,Monday,East,R062,Rail,14,45,Midday,840,5.3,12,3.9,0.67,151.2,76.2
442,2025-10-06,Monday,Central,R044,Metro,15,45,Midday,1608,2.6,19,8.0,0.84,257.3,98.0
3349,2025-10-06,Monday,North,R079,Rail,19,15,Evening Peak,705,9.6,10,11.5,0.69,126.9,71.0
2959,2025-10-06,Monday,East,R077,Bus,20,45,Late Evening,809,6.6,13,13.5,0.67,97.1,72.5
4762,2025-10-06,Monday,Central,R061,Bus,22,45,Late Evening,808,6.3,15,6.7,0.71,97.0,72.0
5143,2025-10-06,Monday,East,R022,Bus,22,45,Late Evening,464,4.8,16,25.5,0.62,55.7,87.6
4782,2025-10-06,Monday,East,R079,Metro,23,30,Late Evening,902,1.8,13,5.6,0.84,144.3,91.9
2820,2025-10-07,Tuesday,North,R032,Bus,6,15,Early Morning,537,9.0,4,22.5,0.67,64.4,72.8
361,2025-10-07,Tuesday,Central,R057,Rail,7,30,Early Morning,1744,10.4,6,19.8,0.76,313.9,72.0
1307,2025-10-07,Tuesday,South,R044,Bus,9,30,Morning Peak,1669,12.1,8,8.6,0.83,200.3,56.7
1754,2025-10-07,Tuesday,West,R075,Bus,9,30,Morning Peak,1345,13.1,3,24.3,0.71,161.4,59.1
5720,2025-10-07,Tuesday,West,R079,Bus,9,30,Morning Peak,1003,8.1,7,14.6,0.63,120.4,71.8
2257,2025-10-07,Tuesday,Central,R059,Rail,9,45,Morning Peak,1586,7.6,14,23.1,0.87,285.5,60.0
5472,2025-10-07,Tuesday,North,R069,Rail,14,15,Midday,637,6.7,13,18.3,0.73,114.7,63.2
3797,2025-10-07,Tuesday,South,R032,Bus,15,15,Midday,575,6.4,10,11.2,0.45,69.0,72.3
4297,2025-10-07,Tuesday,South,R018,Bus,15,15,Midday,1215,7.4,5,10.8,0.71,145.8,76.9
4326,2025-10-07,Tuesday,Central,R048,Bus,17,0,Evening Peak,1097,8.9,10,25.2,0.67,131.6,70.1
339,2025-10-07,Tuesday,Central,R014,Bus,18,0,Evening Peak,1306,7.6,8,3.6,0.73,156.7,76.4
228,2025-10-07,Tuesday,East,R074,Metro,20,45,Late Evening,1690,2.0,16,8.0,0.83,270.4,84.1
87,2025-10-07,Tuesday,Central,R048,Bus,21,0,Late Evening,689,6.6,10,12.0,0.61,82.7,73.3
3459,2025-10-07,Tuesday,West,R005,Tram,21,0,Late Evening,530,2.7,17,19.1,0.63,74.2,72.3
499,2025-10-07,Tuesday,Central,R043,Bus,21,30,Late Evening,664,9.9,6,26.4,0.59,79.7,57.3
4098,2025-10-07,Tuesday,South,R013,Metro,23,15,Late Evening,508,1.8,17,16.3,0.79,81.3,76.6
5793,2025-10-07,Tuesday,West,R080,Metro,23,45,Late Evening,1242,4.3,16,17.0,0.8,198.7,88.4
3728,2025-10-08,Wednesday,Central,R019,Bus,6,0,Early Morning,617,7.3,12,21.7,0.65,74.0,58.7
1753,2025-10-08,Wednesday,Central,R057,Cycling,8,45,Morning Peak,522,6.7,8,24.1,0.49,47.0,71.1
2394,2025-10-08,Wednesday,West,R028,Metro,8,45,Morning Peak,1170,4.9,15,16.9,0.7,187.2,70.6
3022,2025-10-08,Wednesday,North,R061,Bus,9,15,Morning Peak,1913,10.5,10,27.5,0.78,229.6,68.3
832,2025-10-08,Wednesday,East,R036,Metro,9,30,Morning Peak,1494,9.5,6,6.2,0.87,239.0,65.2
5636,2025-10-08,Wednesday,North,R034,Shared Mobility,9,30,Morning Peak,406,3.2,14,25.4,0.27,20.3,68.8
354,2025-10-08,Wednesday,South,R030,Rail,9,45,Morning Peak,1363,10.5,7,3.9,0.74,245.3,74.9
1323,2025-10-08,Wednesday,North,R063,Bus,10,0,Morning Peak,1047,6.4,11,15.8,0.74,125.6,76.3
3644,2025-10-08,Wednesday,East,R036,Metro,10,15,Morning Peak,1362,6.4,12,9.1,0.86,217.9,78.6
2666,2025-10-08,Wednesday,North,R068,Tram,11,15,Midday,624,4.1,17,22.6,0.67,87.4,90.3
3113,2025-10-08,Wednesday,South,R047,Metro,16,30,Midday,1451,5.5,11,5.8,0.93,232.2,72.4
5089,2025-10-08,Wednesday,South,R072,Metro,18,15,Evening Peak,1231,5.7,8,3.3,0.72,197.0,76.1
2152,2025-10-08,Wednesday,North,R055,Bus,21,0,Late Evening,712,7.0,7,8.9,0.59,85.4,72.2
5546,2025-10-08,Wednesday,East,R028,Bus,22,45,Late Evening,1067,4.3,14,23.8,0.69,128.0,82.6
5741,2025-10-08,Wednesday,West,R058,Rail,23,15,Late Evening,1031,6.9,8,17.2,0.63,185.6,52.6
2009,2025-10-09,Thursday,South,R010,Cycling,8,30,Morning Peak,597,6.8,13,7.6,0.41,53.7,66.9
860,2025-10-09,Thursday,Central,R059,Bus,9,45,Morning Peak,1365,12.1,7,9.2,0.77,163.8,62.4
4610,2025-10-09,Thursday,Central,R004,Tram,10,0,Morning Peak,1062,5.4,13,6.9,0.63,148.7,86.8
731,2025-10-09,Thursday,Central,R046,Metro,12,45,Midday,1540,2.8,13,3.0,0.76,246.4,87.7
4633,2025-10-09,Thursday,South,R026,Rail,12,45,Midday,910,4.8,15,20.6,0.68,163.8,72.3
2500,2025-10-09,Thursday,North,R067,Bus,13,0,Midday,1488,6.7,10,12.8,0.77,178.6,72.0
5280,2025-10-09,Thursday,North,R064,Bus,13,30,Midday,967,6.7,12,22.1,0.65,116.0,65.7
2127,2025-10-09,Thursday,East,R069,Shared Mobility,14,15,Midday,249,2.6,15,19.1,0.35,12.5,76.8
1375,2025-10-09,Thursday,Central,R034,Metro,17,30,Evening Peak,1773,6.7,13,25.8,0.81,283.7,71.3
5295,2025-10-09,Thursday,East,R057,Bus,18,0,Evening Peak,733,11.0,5,8.0,0.65,88.0,51.4
3906,2025-10-09,Thursday,West,R010,Bus,19,15,Evening Peak,399,1.9,15,11.2,0.66,47.9,73.8
4073,2025-10-09,Thursday,South,R039,Bus,19,15,Evening Peak,816,2.9,18,20.9,0.6,97.9,90.8
1941,2025-10-09,Thursday,South,R051,Bus,19,30,Evening Peak,748,5.3,9,20.0,0.58,89.8,70.0
3571,2025-10-09,Thursday,East,R055,Bus,19,30,Evening Peak,1148,4.3,13,26.1,0.68,137.8,71.3
4615,2025-10-09,Thursday,Central,R007,Metro,20,45,Late Evening,885,2.4,15,19.0,0.69,141.6,77.3
1118,2025-10-09,Thursday,East,R074,Bus,22,0,Late Evening,826,8.3,8,13.1,0.68,99.1,66.1
1457,2025-10-09,Thursday,Central,R046,Bus,22,15,Late Evening,539,6.7,15,22.8,0.64,64.7,69.7
5012,2025-10-09,Thursday,West,R053,Rail,22,15,Late Evening,925,6.6,7,25.9,0.72,166.5,61.4
937,2025-10-09,Thursday,East,R039,Bus,23,0,Late Evening,647,3.8,11,1.7,0.59,77.6,85.7
4510,2025-10-10,Friday,Central,R050,Cycling,8,45,Morning Peak,425,3.9,15,12.3,0.42,38.2,70.2
1120,2025-10-10,Friday,North,R035,Bus,9,45,Morning Peak,922,8.1,16,16.2,0.72,110.6,77.4
3824,2025-10-10,Friday,East,R035,Cycling,10,0,Morning Peak,291,0.0,19,3.3,0.45,26.2,78.0
133,2025-10-10,Friday,South,R026,Metro,10,45,Morning Peak,1159,3.4,15,4.1,0.76,185.4,77.9
3016,2025-10-10,Friday,West,R035,Tram,10,45,Morning Peak,331,2.3,11,6.6,0.57,46.3,84.3
4099,2025-10-10,Friday,Central,R012,Metro,10,45,Morning Peak,1899,0.9,10,27.2,0.88,303.8,94.8
176,2025-10-10,Friday,East,R011,Tram,11,0,Midday,628,5.8,14,22.5,0.56,87.9,86.7
5593,2025-10-10,Friday,North,R056,Rail,12,0,Midday,1352,3.3,16,9.1,0.67,243.4,79.7
5843,2025-10-10,Friday,South,R004,Metro,12,0,Midday,798,8.9,5,10.4,0.75,127.7,71.2
611,2025-10-10,Friday,East,R070,Bus,12,15,Midday,1002,6.6,14,14.9,0.75,120.2,76.9
736,2025-10-10,Friday,East,R030,Bus,15,0,Midday,689,6.5,11,17.7,0.6,82.7,82.9
3225,2025-10-10,Friday,Central,R066,Bus,15,0,Midday,1058,6.6,11,26.1,0.72,127.0,70.6
5758,2025-10-10,Friday,South,R078,Metro,17,0,Evening Peak,1650,7.3,12,2.8,0.82,264.0,65.0
4389,2025-10-10,Friday,North,R029,Metro,17,30,Evening Peak,1493,9.1,11,22.9,0.83,238.9,70.0
5288,2025-10-10,Friday,East,R037,Metro,18,15,Evening Peak,1315,5.8,11,22.7,0.75,210.4,72.9
316,2025-10-10,Friday,South,R018,Tram,19,0,Evening Peak,388,0.6,21,26.6,0.59,54.3,81.6
4268,2025-10-10,Friday,South,R001,Metro,19,45,Evening Peak,1606,2.9,15,6.1,0.86,257.0,80.8
5731,2025-10-10,Friday,Central,R032,Metro,20,45,Late Evening,736,4.3,16,4.0,0.68,117.8,82.2
4237,2025-10-10,Friday,West,R010,Metro,21,15,Late Evening,902,2.8,21,13.2,0.78,144.3,72.4
5411,2025-10-10,Friday,North,R031,Metro,22,0,Late Evening,563,1.6,20,8.7,0.77,90.1,77.9
2648,2025-10-10,Friday,South,R048,Rail,22,15,Late Evening,1269,7.6,7,23.7,0.72,228.4,75.2
4346,2025-10-10,Friday,South,R074,Tram,22,30,Late Evening,371,5.8,12,24.2,0.51,51.9,68.9
2984,2025-10-10,Friday,North,R053,Tram,23,0,Late Evening,425,5.8,13,7.7,0.64,59.5,67.8
1991,2025-10-11,Saturday,East,R078,Cycling,5,0,Early Morning,230,1.3,20,3.8,0.45,20.7,77.0
3351,2025-10-11,Saturday,North,R045,Bus,6,45,Early Morning,626,5.7,14,26.9,0.67,75.1,53.6
5262,2025-10-11,Saturday,East,R060,Shared Mobility,8,30,Morning Peak,206,4.8,16,27.7,0.53,10.3,77.8
322,2025-10-11,Saturday,West,R047,Bus,9,30,Morning Peak,954,9.5,10,17.1,0.73,114.5,77.8
5464,2025-10-11,Saturday,South,R009,Bus,10,0,Morning Peak,1001,7.0,11,7.9,0.67,120.1,77.5
4448,2025-10-11,Saturday,North,R028,Tram,10,30,Morning Peak,851,6.1,12,10.2,0.68,119.1,69.1
164,2025-10-11,Saturday,Central,R033,Shared Mobility,13,0,Midday,242,1.3,19,6.8,0.35,12.1,75.8
5612,2025-10-11,Saturday,South,R007,Tram,14,30,Midday,281,7.0,14,8.9,0.51,39.3,76.8
2530,2025-10-11,Saturday,South,R007,Metro,16,0,Midday,1114,7.7,11,22.8,0.91,178.2,81.6
3477,2025-10-11,Saturday,Central,R034,Metro,16,15,Midday,1254,7.1,7,12.6,0.81,200.6,72.6
4370,2025-10-11,Saturday,North,R054,Metro,16,15,Midday,1587,8.9,8,19.6,0.84,253.9,73.5
2948,2025-10-11,Saturday,East,R018,Rail,17,15,Evening Peak,1135,7.2,9,25.9,0.75,204.3,81.6
573,2025-10-11,Saturday,West,R075,Tram,18,0,Evening Peak,822,9.1,6,10.4,0.63,115.1,62.5
1612,2025-10-11,Saturday,South,R042,Metro,20,0,Late Evening,617,1.6,17,3.6,0.78,98.7,92.4
3124,2025-10-11,Saturday,South,R016,Metro,20,0,Late Evening,664,3.7,15,7.7,0.75,106.2,87.3
5740,2025-10-11,Saturday,West,R065,Tram,22,15,Late Evening,618,1.5,10,18.7,0.55,86.5,80.7
158,2025-10-11,Saturday,Central,R006,Metro,23,0,Late Evening,608,3.3,9,24.5,0.64,97.3,70.2
1723,2025-10-12,Sunday,South,R019,Metro,5,30,Early Morning,979,1.1,20,8.4,0.69,156.6,83.3
518,2025-10-12,Sunday,Central,R032,Shared Mobility,5,45,Early Morning,203,3.4,13,4.4,0.46,10.2,73.5
2010,2025-10-12,Sunday,South,R044,Shared Mobility,5,45,Early Morning,215,4.9,15,10.4,0.31,10.8,82.8
5785,2025-10-12,Sunday,Central,R033,Metro,6,0,Early Morning,663,1.0,22,7.2,0.84,106.1,86.3
1223,2025-10-12,Sunday,Central,R003,Shared Mobility,7,15,Early Morning,288,1.9,16,27.8,0.45,14.4,82.2
468,2025-10-12,Sunday,South,R036,Bus,8,45,Morning Peak,1316,10.7,8,25.6,0.75,157.9,62.4
3315,2025-10-12,Sunday,East,R018,Metro,9,0,Morning Peak,2013,3.2,11,21.5,0.91,322.1,96.2
3431,2025-10-12,Sunday,South,R075,Rail,9,0,Morning Peak,973,7.1,8,4.8,0.69,175.1,81.1
808,2025-10-12,Sunday,North,R071,Rail,9,45,Morning Peak,936,11.9,8,10.1,0.7,168.5,64.7
5634,2025-10-12,Sunday,East,R022,Rail,10,0,Morning Peak,717,6.6,9,10.7,0.56,129.1,54.7
2031,2025-10-12,Sunday,North,R028,Rail,10,45,Morning Peak,573,7.9,14,20.1,0.7,103.1,65.7
2643,2025-10-12,Sunday,Central,R018,Tram,11,45,Midday,935,6.1,10,22.8,0.66,130.9,58.7
4549,2025-10-12,Sunday,North,R053,Bus,12,15,Midday,430,1.9,16,18.7,0.63,51.6,81.0
1710,2025-10-12,Sunday,Central,R070,Rail,14,30,Midday,568,5.8,15,17.2,0.6,102.2,70.2
5624,2025-10-12,Sunday,North,R066,Bus,16,30,Midday,662,7.4,11,27.6,0.73,79.4,74.6
3968,2025-10-12,Sunday,East,R074,Rail,16,45,Midday,866,10.2,12,20.5,0.73,155.9,57.5
1197,2025-10-12,Sunday,Central,R062,Bus,18,15,Evening Peak,999,8.7,6,27.5,0.75,119.9,75.0
5864,2025-10-12,Sunday,Central,R052,Bus,20,45,Late Evening,521,8.5,14,20.8,0.73,62.5,56.5
1287,2025-10-12,Sunday,Central,R052,Tram,21,45,Late Evening,452,1.8,16,1.8,0.53,63.3,74.3
1728,2025-10-12,Sunday,North,R034,Bus,23,0,Late Evening,588,6.5,14,8.7,0.63,70.6,88.6
1041,2025-10-13,Monday,Central,R066,Metro,5,30,Early Morning,748,4.5,12,12.1,0.89,119.7,67.0
3038,2025-10-13,Monday,West,R071,Bus,7,45,Early Morning,1492,10.8,8,12.7,0.83,179.0,61.7
320,2025-10-13,Monday,Central,R038,Bus,9,30,Morning Peak,1787,10.1,7,7.7,0.75,214.4,68.8
560,2025-10-13,Monday,East,R029,Metro,10,15,Morning Peak,1092,5.9,9,17.8,0.83,174.7,71.6
717,2025-10-13,Monday,West,R041,Metro,11,0,Midday,1182,3.0,17,3.1,0.75,189.1,84.4
2337,2025-10-13,Monday,South,R041,Bus,11,0,Midday,991,4.3,23,20.1,0.68,118.9,82.8
5158,2025-10-13,Monday,North,R042,Bus,13,15,Midday,732,5.7,13,13.6,0.71,87.8,81.7
2304,2025-10-13,Monday,East,R031,Tram,13,45,Midday,528,5.8,10,14.6,0.55,73.9,69.0
795,2025-10-13,Monday,South,R077,Metro,15,30,Midday,1765,4.7,15,19.1,0.97,282.4,80.9
1225,2025-10-13,Monday,West,R038,Rail,18,15,Evening Peak,1100,4.9,9,7.2,0.75,198.0,74.8
3137,2025-10-13,Monday,East,R072,Bus,18,45,Evening Peak,1009,10.1,9,26.5,0.59,121.1,71.7
5993,2025-10-13,Monday,East,R037,Rail,19,0,Evening Peak,673,5.1,8,4.1,0.62,121.1,63.0
5484,2025-10-13,Monday,East,R004,Rail,19,30,Evening Peak,609,6.3,9,22.7,0.69,109.6,75.0
169,2025-10-13,Monday,North,R021,Metro,19,45,Evening Peak,813,6.1,11,7.4,0.71,130.1,66.7
3564,2025-10-13,Monday,Central,R050,Metro,21,0,Late Evening,1341,7.6,13,13.2,0.89,214.6,73.5
4823,2025-10-14,Tuesday,South,R024,Rail,8,45,Morning Peak,1396,10.6,6,7.4,0.73,251.3,66.3
5271,2025-10-14,Tuesday,West,R009,Shared Mobility,8,45,Morning Peak,336,6.7,9,15.7,0.47,16.8,81.2
2073,2025-10-14,Tuesday,Central,R031,Bus,9,45,Morning Peak,1400,9.3,11,22.0,0.81,168.0,56.0
5852,2025-10-14,Tuesday,Central,R005,Bus,11,45,Midday,484,7.4,13,10.6,0.6,58.1,69.7
2311,2025-10-14,Tuesday,South,R025,Metro,12,30,Midday,1223,4.5,13,14.4,0.81,195.7,65.8
3545,2025-10-14,Tuesday,North,R050,Metro,14,0,Midday,1367,2.2,14,21.9,0.67,218.7,90.4
4161,2025-10-14,Tuesday,Central,R044,Metro,14,45,Midday,1906,3.5,15,12.9,0.81,305.0,72.7
1151,2025-10-14,Tuesday,East,R050,Bus,16,15,Midday,935,6.3,12,6.7,0.55,112.2,74.9
5126,2025-10-14,Tuesday,East,R023,Cycling,17,45,Evening Peak,498,2.4,19,26.9,0.55,44.8,81.0
5118,2025-10-14,Tuesday,West,R003,Cycling,18,15,Evening Peak,809,3.5,17,9.5,0.4,72.8,83.5
2431,2025-10-14,Tuesday,Central,R029,Rail,18,30,Evening Peak,916,8.5,12,14.5,0.68,164.9,85.6
1355,2025-10-14,Tuesday,Central,R046,Bus,21,0,Late Evening,579,6.8,8,13.0,0.66,69.5,74.0
1972,2025-10-14,Tuesday,Central,R054,Bus,21,30,Late Evening,588,10.9,8,2.1,0.56,70.6,79.5
5468,2025-10-14,Tuesday,South,R026,Metro,21,45,Late Evening,1140,3.1,11,6.2,0.86,182.4,75.3
5500,2025-10-15,Wednesday,East,R036,Cycling,5,15,Early Morning,131,0.0,17,12.5,0.47,11.8,81.5
5663,2025-10-15,Wednesday,North,R022,Metro,6,15,Early Morning,944,0.8,18,4.3,0.65,151.0,81.1
1059,2025-10-15,Wednesday,South,R035,Metro,7,0,Early Morning,1769,4.6,15,26.5,0.89,283.0,86.3
1248,2025-10-15,Wednesday,South,R003,Bus,7,15,Early Morning,969,8.6,12,24.1,0.85,116.3,69.3
3362,2025-10-15,Wednesday,West,R028,Bus,7,45,Early Morning,1413,6.5,12,9.1,0.83,169.6,71.2
2599,2025-10-15,Wednesday,East,R006,Tram,8,15,Morning Peak,932,6.4,13,4.9,0.65,130.5,72.7
761,2025-10-15,Wednesday,Central,R079,Rail,9,0,Morning Peak,1995,10.5,14,18.2,0.9,359.1,69.6
5690,2025-10-15,Wednesday,Central,R002,Metro,9,15,Morning Peak,1936,11.4,2,14.1,0.92,309.8,66.6
5192,2025-10-15,Wednesday,South,R003,Bus,9,30,Morning Peak,1178,8.5,9,21.8,0.82,141.4,74.0
2265,2025-10-15,Wednesday,West,R044,Cycling,9,45,Morning Peak,966,5.6,13,22.6,0.53,86.9,65.2
1271,2025-10-15,Wednesday,Central,R055,Bus,10,30,Morning Peak,709,5.3,13,13.7,0.7,85.1,77.0
4883,2025-10-15,Wednesday,West,R057,Bus,10,30,Morning Peak,1179,8.1,10,24.2,0.69,141.5,71.6
363,2025-10-15,Wednesday,South,R037,Cycling,10,45,Morning Peak,351,1.1,21,3.5,0.55,31.6,86.3
3876,2025-10-15,Wednesday,North,R060,Bus,11,30,Midday,807,3.6,15,2.6,0.57,96.8,87.4
5834,2025-10-15,Wednesday,North,R046,Shared Mobility,11,30,Midday,211,3.1,17,24.9,0.32,10.6,77.7
4383,2025-10-15,Wednesday,North,R056,Metro,12,45,Midday,1345,2.7,12,12.8,0.84,215.2,83.1
1731,2025-10-15,Wednesday,East,R027,Shared Mobility,14,0,Midday,325,2.4,17,24.2,0.38,16.2,82.3
1243,2025-10-15,Wednesday,South,R075,Metro,16,30,Midday,2576,6.1,20,20.7,0.93,412.2,71.2
5250,2025-10-15,Wednesday,West,R072,Bus,17,0,Evening Peak,1237,9.1,5,3.6,0.76,148.4,62.1
5451,2025-10-15,Wednesday,Central,R054,Bus,17,30,Evening Peak,964,5.8,15,6.8,0.7,115.7,82.2
392,2025-10-15,Wednesday,North,R025,Shared Mobility,18,30,Evening Peak,583,6.8,13,16.2,0.41,29.2,72.2
2341,2025-10-15,Wednesday,South,R066,Metro,18,30,Evening Peak,1807,6.6,9,20.8,0.9,289.1,72.3
5858,2025-10-15,Wednesday,Central,R009,Cycling,19,0,Evening Peak,334,2.4,19,2.2,0.5,30.1,85.5
2414,2025-10-15,Wednesday,West,R076,Rail,21,45,Late Evening,796,5.0,13,12.2,0.68,143.3,75.5
1887,2025-10-15,Wednesday,West,R009,Bus,22,15,Late Evening,866,9.7,11,22.8,0.62,103.9,69.9
2598,2025-10-15,Wednesday,Central,R067,Shared Mobility,23,0,Late Evening,182,2.8,10,3.0,0.3,9.1,80.7
1453,2025-10-15,Wednesday,South,R039,Tram,23,30,Late Evening,383,3.8,15,20.5,0.56,53.6,73.6
2614,2025-10-15,Wednesday,West,R013,Bus,23,45,Late Evening,551,7.2,10,5.1,0.61,66.1,68.1
4226,2025-10-16,Thursday,West,R049,Bus,7,15,Early Morning,2030,6.8,3,24.5,0.72,243.6,76.3
1826,2025-10-16,Thursday,Central,R061,Bus,8,0,Morning Peak,993,14.3,2,22.6,0.66,119.2,57.6
2892,2025-10-16,Thursday,North,R076,Bus,9,15,Morning Peak,1243,7.1,11,11.3,0.79,149.2,78.6
1805,2025-10-16,Thursday,Central,R007,Cycling,9,30,Morning Peak,702,4.9,15,2.8,0.48,63.2,82.8
4592,2025-10-16,Thursday,East,R067,Metro,9,30,Morning Peak,1253,6.1,10,15.6,0.75,200.5,83.5
300,2025-10-16,Thursday,North,R072,Rail,10,0,Morning Peak,877,5.0,12,6.1,0.67,157.9,75.2
1395,2025-10-16,Thursday,North,R070,Tram,10,0,Morning Peak,522,2.2,16,26.9,0.66,73.1,79.4
1629,2025-10-16,Thursday,South,R048,Cycling,10,15,Morning Peak,467,0.7,16,3.5,0.46,42.0,94.1
2397,2025-10-16,Thursday,West,R060,Bus,11,0,Midday,855,7.2,10,20.7,0.64,102.6,69.1
1081,2025-10-16,Thursday,West,R022,Cycling,11,30,Midday,352,0.0,19,13.0,0.6,31.7,91.9
106,2025-10-16,Thursday,South,R029,Bus,12,45,Midday,696,6.4,13,10.0,0.69,83.5,74.9
3062,2025-10-16,Thursday,East,R054,Metro,14,45,Midday,1920,1.4,19,20.5,0.92,307.2,75.6
943,2025-10-16,Thursday,East,R004,Bus,15,15,Midday,819,8.1,5,22.9,0.73,98.3,81.3
723,2025-10-16,Thursday,North,R002,Metro,17,30,Evening Peak,1487,4.9,10,5.8,0.7,237.9,82.7
479,2025-10-16,Thursday,South,R054,Rail,18,0,Evening Peak,1247,6.2,11,18.5,0.76,224.5,60.7
1086,2025-10-16,Thursday,Central,R035,Rail,18,30,Evening Peak,908,7.9,8,24.6,0.78,163.4,75.6
4285,2025-10-16,Thursday,North,R045,Bus,21,30,Late Evening,999,4.1,16,21.6,0.73,119.9,85.8
2070,2025-10-16,Thursday,Central,R035,Bus,22,15,Late Evening,806,6.7,19,19.8,0.66,96.7,72.1
4567,2025-10-16,Thursday,South,R067,Metro,22,45,Late Evening,689,1.2,14,7.0,0.78,110.2,92.9
4342,2025-10-17,Friday,West,R053,Rail,5,0,Early Morning,663,5.9,7,17.1,0.68,119.3,83.9
3378,2025-10-17,Friday,North,R072,Bus,6,45,Early Morning,683,9.1,11,20.2,0.72,82.0,67.6
4107,2025-10-17,Friday,East,R034,Shared Mobility,9,15,Morning Peak,421,6.7,12,21.4,0.5,21.0,79.8
2161,2025-10-17,Friday,East,R033,Cycling,9,45,Morning Peak,642,3.7,15,2.0,0.51,57.8,77.0
489,2025-10-17,Friday,South,R040,Bus,10,0,Morning Peak,811,7.3,8,27.0,0.67,97.3,73.7
3670,2025-10-17,Friday,Central,R018,Bus,10,0,Morning Peak,1042,3.9,17,24.2,0.74,125.0,84.1
4416,2025-10-17,Friday,Central,R035,Metro,10,45,Morning Peak,1133,6.0,10,23.4,0.75,181.3,84.6
5674,2025-10-17,Friday,Central,R049,Shared Mobility,10,45,Morning Peak,218,1.9,17,26.5,0.39,10.9,82.3
449,2025-10-17,Friday,Central,R052,Rail,11,15,Midday,685,6.1,8,16.7,0.64,123.3,72.8
3607,2025-10-17,Friday,Central,R010,Metro,12,30,Midday,1361,5.4,13,5.6,0.76,217.8,67.7
3598,2025-10-17,Friday,South,R057,Tram,12,45,Midday,654,5.8,10,11.6,0.51,91.6,67.4
2533,2025-10-17,Friday,South,R041,Bus,16,45,Midday,1588,10.5,4,13.7,0.79,190.6,72.8
5275,2025-10-17,Friday,Central,R073,Bus,18,15,Evening Peak,1346,7.0,15,22.6,0.72,161.5,63.7
2055,2025-10-17,Friday,South,R013,Bus,19,45,Evening Peak,695,8.0,8,14.7,0.65,83.4,76.4
4981,2025-10-17,Friday,North,R072,Bus,21,15,Late Evening,643,5.8,13,24.4,0.74,77.2,75.1
3625,2025-10-17,Friday,East,R021,Metro,23,30,Late Evening,1817,6.2,14,14.2,0.9,290.7,77.5
5861,2025-10-18,Saturday,East,R038,Shared Mobility,5,30,Early Morning,145,2.0,8,18.4,0.39,7.2,87.7
2118,2025-10-18,Saturday,East,R064,Shared Mobility,8,30,Morning Peak,442,1.1,14,18.5,0.45,22.1,83.7
2248,2025-10-18,Saturday,North,R037,Bus,9,15,Morning Peak,1177,12.4,3,14.5,0.73,141.2,53.1
4322,2025-10-18,Saturday,Central,R017,Bus,10,0,Morning Peak,1034,5.7,6,19.0,0.66,124.1,78.2
2168,2025-10-18,Saturday,South,R063,Rail,10,15,Morning Peak,907,3.7,14,7.1,0.69,163.3,78.8
1417,2025-10-18,Saturday,Central,R051,Bus,11,15,Midday,460,5.4,11,18.0,0.55,55.2,80.8
5518,2025-10-18,Saturday,South,R075,Bus,11,15,Midday,508,7.9,13,12.8,0.56,61.0,64.7
3233,2025-10-18,Saturday,East,R055,Bus,15,45,Midday,772,6.6,12,15.9,0.65,92.6,74.1
1175,2025-10-18,Saturday,South,R001,Shared Mobility,18,0,Evening Peak,396,1.5,15,11.9,0.39,19.8,86.7
1042,2025-10-18,Saturday,Central,R017,Bus,18,15,Evening Peak,998,12.2,3,22.1,0.65,119.8,67.9
1267,2025-10-18,Saturday,North,R006,Bus,18,15,Evening Peak,1060,9.3,10,21.7,0.67,127.2,65.9
4833,2025-10-18,Saturday,East,R015,Metro,20,15,Late Evening,504,2.3,12,16.0,0.8,80.6,83.3
4505,2025-10-18,Saturday,West,R069,Metro,21,15,Late Evening,990,5.9,13,24.6,0.82,158.4,83.3
2302,2025-10-18,Saturday,North,R059,Metro,21,45,Late Evening,737,4.5,15,18.5,0.75,117.9,79.7
2375,2025-10-18,Saturday,Central,R036,Bus,22,15,Late Evening,741,4.6,9,16.2,0.67,88.9,73.6
4836,2025-10-18,Saturday,West,R079,Metro,22,30,Late Evening,866,5.5,10,23.9,0.72,138.6,79.5
3768,2025-10-19,Sunday,South,R075,Rail,7,0,Early Morning,1482,1.3,16,16.7,0.85,266.8,98.0
874,2025-10-19,Sunday,West,R051,Rail,8,30,Morning Peak,1082,9.1,6,15.0,0.79,194.8,78.4
2347,2025-10-19,Sunday,South,R069,Rail,8,30,Morning Peak,1071,7.7,12,4.3,0.79,192.8,73.1
2153,2025-10-19,Sunday,North,R025,Bus,9,30,Morning Peak,1208,8.2,11,6.2,0.69,145.0,59.7
4929,2025-10-19,Sunday,East,R059,Shared Mobility,10,0,Morning Peak,140,4.6,13,3.3,0.26,7.0,74.4
4669,2025-10-19,Sunday,Central,R025,Bus,11,30,Midday,485,9.9,8,8.0,0.6,58.2,71.8
3578,2025-10-19,Sunday,East,R053,Rail,12,45,Midday,695,8.1,12,16.9,0.83,125.1,78.0
